line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names;standard characters
7522;xpc;Pecheneg;Pecheneg language;;trk;Turkic;;;;;;
7523;xpe;Liberia Kpelle;Liberia Kpelle language;;;;;;;;
7524;xpg;Phrygian;Phrygian language;;ine;Indo-European;;;;Grek;;
7525;xpi;Pictish;Pictish language;;;;;;Ogam,Latn;;
7526;xpj;Mpalitjanh;Mpalitjanh language;;aus-pam;Pama-Nyungan;;;;;Luthigh;
7527;xpk;Kulina;Kulina language;;sai-pan;Panoan;;;;;Kulina Pano;
7528;xpm;Pumpokol;Pumpokol language;;qfa-yen;Yeniseian;;;;Latn;;
7529;xpn;Kapinawá;Kapinawá language;;;;;;;;
7530;xpo;Pochutec;Pochutec language;;azc-nah;Nahuan;;;;Latn;;
7531;xpp;Puyo-Paekche;Puyo-Paekche language;;;;;;;;
7532;xpq;Mohegan-Pequot;Mohegan-Pequot language;;alg;Algonquian;;;;Latn;;
7533;xpr;Parthian;Parthian language;;ira-wes;Western Iranian;;;;Latn,Prti,Mani,Phlv;;
7534;xps;Pisidian;Pisidian language;;ine-ana;Anatolian;;;;;;
7535;xpu;Punic;Punic language;;sem-can;Canaanite;;;;Phnx;;
7536;xpy;Buyeo;Buyeo language;;;;;;Hani;;
7537;xqa;Karakhanid;Karakhanid language;;trk;Turkic;;;;Arab;;
7538;xqt;Qatabanian;Qatabanian language;;;;;;;;
7539;xra;Krahô;Krahô language;;;;;;;;
7540;xrb;Eastern Karaboro;Eastern Karaboro language;;;;;;;;
7541;xrd;Gundungurra;Gundungurra language;;;;;;;;
7542;xre;Kreye;Kreye language;;;;;;;;
7543;xrg;Minang;Minang language;;;;;;;;
7544;xri;Krikati-Timbira;Krikati-Timbira language;;;;;;;;
7545;xrm;Armazic;Armazic language;;;;;;;;
7546;xrn;Arin;Arin language;;qfa-yen;Yeniseian;;;;Latn;;
7547;xrq;Karranga;Karranga language;;;;;;Latn;Karrangpurru;
7548;xrr;Raetic;Raetic language;;;;;;Ital;Rhaetic,Rhaetian;
7549;xrt;Aranama-Tamique;Aranama-Tamique language;;;;;;;;
7550;xru;Marriammu;Marriammu language;;;;;;;;
7551;xrw;Karawa;Karawa language;;;;;;;;
7552;xsa;Sabaean;Sabaean language;;;;;;;;
7553;xsb;Sambali;Sambali language;;phi;Philippine;;;;Latn;Sambal,Tina Sambal,Tina;
7554;xsc;Scythian;Scythian language;;ira-eas;Eastern Iranian;;;;;;
7555;xsd;Sidetic;Sidetic language;;ine-ana;Anatolian;;;;;;
7556;xse;Sempan;Sempan language;;;;;;;;
7557;xsh;Shamang;Shamang language;;;;;;;;
7558;xsi;Sio;Sio language;;;;;;;;
7559;xsl;South Slavey;South Slavey language;;ath-nor;North Athabaskan;;;;Latn;;
7560;xsm;Kasem;Kasem language;;nic-gur;Gur;;;;;Kassena;
7561;xsn;Sanga (Nigeria);Sanga (Nigeria) language;;nic-knj;Kainji;;;;Latn;Sanga;
7562;xso;Solano;Solano language;;;;;;Latn;;
7563;xsp;Silopi;Silopi language;;;;;;;;
7564;xsq;Makhuwa-Saka;Makhuwa-Saka language;;;;;;;;
7565;xsr;Sherpa;Sherpa language;;tbq;Tibeto-Burman;;;;Tibt;;
7566;xss;Assan;Assan language;;qfa-yen;Yeniseian;;;;Latn;;
7567;xsu;Sanumá;Sanumá language;;;;;;;;
7568;xsv;Sudovian;Sudovian language;;bat;Baltic;;;;Latn;Jatvingian;
7569;xsy;Saisiyat;Saisiyat language;;map;Austronesian;;;;Latn;;
7570;xta;Alcozauca Mixtec;Alcozauca Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7571;xtb;Chazumba Mixtec;Chazumba Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7572;xtc;Kadugli;Kadugli language;;qfa-kad;Kadu;;;;Latn;Katcha-Kadugli-Miri;
7573;xtd;Diuxi-Tilantongo Mixtec;Diuxi-Tilantongo Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7574;xte;Ketengban;Ketengban language;;;;;;;;
7575;xth;Yitha Yitha;Yitha Yitha language;;;;;;;;
7576;xti;Sinicahua Mixtec;Sinicahua Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7577;xtj;San Juan Teita Mixtec;San Juan Teita Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7578;xtl;Tijaltepec Mixtec;Tijaltepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7579;xtm;Magdalena Peñasco Mixtec;Magdalena Peñasco Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7580;xtn;Northern Tlaxiaco Mixtec;Northern Tlaxiaco Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7581;xto;Tocharian A;Tocharian A language;;ine-toc;Tocharian;;;;;East Tocharian,Agnean;
7582;xtp;San Miguel Piedras Mixtec;San Miguel Piedras Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7583;xtq;Tumshuqese;Tumshuqese language;;;;;;;;
7584;xtr;Early Tripuri;Early Tripuri language;;;;;;;;
7585;xts;Sindihui Mixtec;Sindihui Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7586;xtt;Tacahua Mixtec;Tacahua Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7587;xtu;Cuyamecalco Mixtec;Cuyamecalco Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7588;xtv;Thawa;Thawa language;;;;;;;;
7589;xtw;Tawandê;Tawandê language;;sai-nmk;Nambikwaran;;;;Latn;;
7590;xty;Yoloxochitl Mixtec;Yoloxochitl Mixtec language;;omq-mix;Mixtecan;;;;Latn;;
7591;xtz;Tasmanian;Tasmanian language;;;;;;Latn;;
7592;xua;Alu Kurumba;Alu Kurumba language;;dra;Dravidian;;;;;;
7593;xub;Betta Kurumba;Betta Kurumba language;;dra;Dravidian;;;;Knda,Mlym,Taml;;
7594;xud;Umiida;Umiida language;;;;;;Latn;;
7595;xug;Kunigami;Kunigami language;;jpx-ryu;Ryukyuan;;;;Jpan;;
7596;xuj;Jennu Kurumba;Jennu Kurumba language;;dra;Dravidian;;;;;;
7597;xul;Ngunawal;Ngunawal language;;aus-yuk;Yuin-Kuric;;;;Latn;;
7598;xum;Umbrian;Umbrian language;;itc;Italic;;;;Ital,Latn;;
7599;xun;Unggaranggu;Unggaranggu language;;;;;;Latn;;
7600;xuo;Kuo;Kuo language;;;;;;;;
7601;xup;Upper Umpqua;Upper Umpqua language;;ath-pco;Pacific Coast Athabaskan;;;;Latn;;
7602;xur;Urartian;Urartian language;;qfa-hur;Hurro-Urartian;;;;Xsux;Urartean;
7603;xut;Kuthant;Kuthant language;;;;;;;;
7604;xuu;Khwe;Khwe language;;khi-kho;Khoe;;;;Latn;Kxoe;
7605;xve;Venetic;Venetic language;;ine;Indo-European;;;;Ital;;
7606;xvi;Kamviri;Kamviri language;;iir-nur;Nuristani;;;;Arab;;
7607;xvn;Vandalic;Vandalic language;;gme;East Germanic;;;;Latn;;
7608;xvo;Volscian;Volscian language;;itc;Italic;;;;Latn;;
7609;xvs;Vestinian;Vestinian language;;itc;Italic;;;;Latn;;
7610;xwa;Kwaza;Kwaza language;;;;;;;;
7611;xwc;Woccon;Woccon language;;nai-cat;Catawban;;;;Latn;;
7612;xwd;Wadi Wadi;Wadi Wadi language;;;;;;;;
7613;xwe;Xwela Gbe;Xwela Gbe language;;;;;;;;
7614;xwg;Kwegu;Kwegu language;;sdv;Eastern Sudanic;;;;;;
7615;xwj;Wajuk;Wajuk language;;;;;;;;
7616;xwk;Wangkumara;Wangkumara language;;aus-pam;Pama-Nyungan;;;;Latn;Wanggumara,Karenggapa,Punthamara;
7617;xwl;Western Xwla Gbe;Western Xwla Gbe language;;;;;;Latn;;
7618;xwo;Written Oirat;Written Oirat language;;xgn;Mongolic;;;;Mong,Cyrl;;
7619;xwr;Kwerba Mamberamo;Kwerba Mamberamo language;;;;;;;;
7620;xww;Wemba-Wemba;Wemba-Wemba language;;aus-pam;Pama-Nyungan;;;;Latn;Wemba Wemba,Wamba-Wamba,Wamba Wamba,Wembawemba,Baraba-Baraba,Barababaraba,Nari-Nari,Wergaia,Wotjobaluk;
7621;xxb;Boro;Boro language;;;;;;Latn;Boro (Ghana);
7622;xxk;Ke'o;Ke'o language;;;;;;;;
7623;xxm;Minkin;Minkin language;;;;;;;;
7624;xxr;Koropó;Koropó language;;;;;;;;
7625;xxt;Tambora;Tambora language;;;;;;Latn;;
7626;xya;Yaygir;Yaygir language;;;;;;;;
7627;xyb;Yandjibara;Yandjibara language;;;;;;Latn;;
7628;xyl;Yalakalore;Yalakalore language;;sai-nmk;Nambikwaran;;;;Latn;;
7629;xyy;Yorta Yorta;Yorta Yorta language;;aus-pam;Pama-Nyungan;;;;Latn;Yotayota,Yortayorta,Bangerang,Kailtheban,Wollithiga,Jotijota,Joti-Jota,Jodajoda;
7630;xzh;Zhang-Zhung;Zhang-Zhung language;;sit;Sino-Tibetan;;;;xzh-Tibt,Marc;;
7631;xzm;Zemgalian;Zemgalian language;;bat;Baltic;;;;;Semigallian,Semigalian;
7632;xzp;Ancient Zapotec;Ancient Zapotec language;;;;;;;;
7633;yaa;Yaminahua;Yaminahua language;;sai-pan;Panoan;;;;Latn;Yaminawa;
7634;yab;Yuhup;Yuhup language;;;;;;Latn;;
7635;yac;Pass Valley Yali;Pass Valley Yali language;;ngf;Trans-New Guinea;;;;Latn;;
7636;yad;Yagua;Yagua language;;;;;;Latn;;
7637;yae;Pumé;Pumé language;;;;;;Latn;Yaruro,Yaruru,Yuapín,Pume;
7638;yaf;Yaka;Yaka language;;bnt;Bantu;;;;Latn;Yaka (Democratic Republic of the Congo),Kiyaka;
7639;yag;Yámana;Yámana language;;qfa-iso;isolate;;;;Latn;Yagán,Yahgan,Yaghan;
7640;yah;Yazgulyam;Yazgulyam language;;ira-eas;Eastern Iranian;;;;;;
7641;yai;Yagnobi;Yagnobi language;;ira-eas;Eastern Iranian;;;;Latn,Cyrl;;
7642;yaj;Banda-Yangere;Banda-Yangere language;;;;;;;;
7643;yak;Yakima;Yakima language;;nai-shp;Sahaptian;;;;Latn;;
7644;yal;Yalunka;Yalunka language;;;;;;;Jallonka,Jalonke;
7645;yam;Yamba;Yamba language;;nic-bod;Bantoid;;;;Latn;;
7646;yan;Mayangna;Mayangna language;;nai-min;Misumalpan;;;;Latn;;
7647;yao;Yao;Yao language;;bnt;Bantu;;;;Latn;Yao (Africa);
7648;yap;Yapese;Yapese language;;poz-oce;Oceanic;;;;Latn;;
7649;yaq;Yaqui;Yaqui language;;azc-trc;Taracahitic;;;;Latn;Hiaki,Yoeme;
7650;yar;Yabarana;Yabarana language;;sai-car;Cariban;;;;Latn;;
7651;yas;Gunu;Gunu language;;nic-bod;Bantoid;;;;Latn;Nugunu;
7652;yat;Yambeta;Yambeta language;;nic-bod;Bantoid;;;;Latn;;
7653;yau;Yuwana;Yuwana language;;;;;;;;
7654;yav;Yangben;Yangben language;;nic-bod;Bantoid;;;;Latn;;
7655;yaw;Yawalapití;Yawalapití language;;awd;Arawakan;;;;Latn;;
7656;yax;Yauma;Yauma language;;;;;;;;
7657;yay;Agwagwune;Agwagwune language;;nic-bco;Benue-Congo;;;;Latn;;
7658;yaz;Lokaa;Lokaa language;;nic-bco;Benue-Congo;;;;Latn;;
7659;yba;Yala;Yala language;;alv;Atlantic-Congo;;;;Latn;;
7660;ybb;Yemba;Yemba language;;bai;Bamileke;;;;Latn;;
7661;ybe;Western Yugur;Western Yugur language;;trk;Turkic;;;;;;
7662;ybh;Yakkha;Yakkha language;;tbq;Tibeto-Burman;;;;Deva;;
7663;ybi;Yamphu;Yamphu language;;tbq;Tibeto-Burman;;;;;;
7664;ybj;Hasha;Hasha language;;;;;;;;
7665;ybk;Bokha;Bokha language;;tbq-lol;Loloish;;;;;;
7666;ybl;Yukuben;Yukuben language;;;;;;;;
7667;ybm;Yaben;Yaben language;;;;;;;;
7668;ybn;Yabaâna;Yabaâna language;;awd;Arawakan;;;;Latn;;
7669;ybo;Yabong;Yabong language;;;;;;;;
7670;ybx;Yawiyo;Yawiyo language;;;;;;;;
7671;yby;Yaweyuha;Yaweyuha language;;;;;;;;
7672;ych;Chesu;Chesu language;;tbq-lol;Loloish;;;;;;
7673;ycl;Lolopo;Lolopo language;;tbq-lol;Loloish;;;;;;
7674;ycn;Yucuna;Yucuna language;;awd-nwk;Nawiki;;;;Latn;Yukuna,Yacuna,Yakuna,Jucuna,Jukuna;
7675;ycp;Chepya;Chepya language;;tbq-lol;Loloish;;;;;;
7676;yda;Yanda;Yanda language;;;;;;;;
7677;yde;Yangum Dey;Yangum Dey language;;qfa-tor;Torricelli;;;;Latn;;
7678;ydg;Yidgha;Yidgha language;;ira-eas;Eastern Iranian;;;;;;
7679;ydk;Yoidik;Yoidik language;;;;;;;;
7680;yea;Ravula;Ravula language;;dra;Dravidian;;;;;;
7681;yec;Yeniche;Yeniche language;;;;;;Latn;;
7682;yee;Yimas;Yimas language;;;;;;;;
7683;yei;Yeni;Yeni language;;;;;;;;
7684;yej;Yevanic;Yevanic language;;grk;Hellenic;;;;Hebr;;
7685;yen;Yendang;Yendang language;;alv;Atlantic-Congo;;;;Latn;Yotti;
7686;yer;Tarok;Tarok language;;nic-bco;Benue-Congo;;;;Latn;Yergum,Yergam;
7687;yes;Yeskwa;Yeskwa language;;nic-bco;Benue-Congo;;;;Latn;Nyankpa;
7688;yet;Yetfa;Yetfa language;;;;;;;;
7689;yeu;Yerukula;Yerukula language;;dra;Dravidian;;;;;;
7690;yev;Yapunda;Yapunda language;;qfa-tor;Torricelli;;;;Latn;;
7691;yey;Yeyi;Yeyi language;;;;;;;;
7692;ygi;Yiningayi;Yiningayi language;;;;;;;;
7693;ygl;Yangum Gel;Yangum Gel language;;qfa-tor;Torricelli;;;;Latn;;
7694;ygm;Yagomi;Yagomi language;;ngf-fin;Finisterre;;;;Latn;;
7695;ygp;Gepo;Gepo language;;tbq-lol;Loloish;;;;;;
7696;ygr;Yagaria;Yagaria language;;paa-kag;Kainantu-Goroka;;;;Latn;Hua;
7697;ygs;Yolngu Sign Language;Yolngu Sign Language;;sgn;sign;;;;;;
7698;ygu;Yugul;Yugul language;;;;;;;;
7699;ygw;Yagwoia;Yagwoia language;;;;;;Latn;;
7700;yha;Baha;Baha language;;qfa-tak;Tai-Kadai;;;;;Baha Buyang,Paha;
7701;yhd;Judeo-Iraqi Arabic;Judeo-Iraqi Arabic language;;sem-arb;Arabic;;;;Hebr;;
7702;yhl;Hlepho Phowa;Hlepho Phowa language;;tbq-lol;Loloish;;;;;;
7703;yi;Yiddish;Yiddish language;;gmw;West Germanic;;;;Hebr;;
7704;yia;Yinggarda;Yinggarda language;;aus-psw;Southwest Pama-Nyungan;;;;Latn;;
7705;yif;Ache;Ache language;;tbq-lol;Loloish;;;;;Azhe;
7706;yig;Wusa Nasu;Wusa Nasu language;;tbq-lol;Loloish;;;;;;
7707;yii;Yidiny;Yidiny language;;aus-yid;Yidinyic;;;;Latn;;
7708;yij;Yindjibarndi;Yindjibarndi language;;aus-nga;Ngayarda;;;;Latn;;
7709;yik;Dongshanba Lalo;Dongshanba Lalo language;;tbq-lol;Loloish;;;;;;
7710;yil;Yindjilandji;Yindjilandji language;;;;;;Latn;;
7711;yim;Yimchungru Naga;Yimchungru Naga language;;;;;;;;
7712;yin;Yinchia;Yinchia language;;aav;Austro-Asiatic;;;;;;
7713;yip;Pholo;Pholo language;;;;;;;;
7714;yiq;Miqie;Miqie language;;tbq-lol;Loloish;;;;;Micha;
7715;yir;North Awyu;North Awyu language;;;;;;;;
7716;yis;Yis;Yis language;;qfa-tor;Torricelli;;;;Latn;;
7717;yit;Eastern Lalu;Eastern Lalu language;;tbq-lol;Loloish;;;;;;
7718;yiu;Awu;Awu language;;tbq-lol;Loloish;;;;;Lope;
7719;yiv;Northern Nisu;Northern Nisu language;;tbq-lol;Loloish;;;;;;
7720;yix;Axi Yi;Axi Yi language;;tbq-lol;Loloish;;;;;;
7721;yiy;Yir-Yoront;Yir-Yoront language;;;;;;Latn;Yir Yoront,Yirr-Yoront,Yirr-Yorront,Yirrk-Mel,Yirrk-Thangalkl,Yir Thangedl,Yirr-Thangell;
7722;yiz;Azhe;Azhe language;;tbq-lol;Loloish;;;;;;
7723;yka;Yakan;Yakan language;;;;;;;;
7724;ykg;Northern Yukaghir;Northern Yukaghir language;;qfa-yuk;Yukaghir;;;;Cyrl;;
7725;yki;Yoke;Yoke language;;;;;;;;
7726;ykk;Yakaikeke;Yakaikeke language;;;;;;;;
7727;ykl;Khlula;Khlula language;;tbq-lol;Loloish;;;;;;
7728;ykm;Kap;Kap language;;poz-ocw;Western Oceanic;;;;Latn;Yakamul,Ali;
7729;ykn;Kua-nsi;Kua-nsi language;;tbq-lol;Loloish;;;;;;
7730;yko;Yasa;Yasa language;;;;;;Latn;;
7731;ykr;Yekora;Yekora language;;;;;;;;
7732;ykt;Kathu;Kathu language;;;;;;;;
7733;yku;Kuamasi;Kuamasi language;;tbq-lol;Loloish;;;;;;
7734;yky;Yakoma;Yakoma language;;nic-ubg;Ubangian;;;;;Dendi,Dendi (Central Africa);
7735;yla;Yaul;Yaul language;;paa;Papuan;;;;Latn;;
7736;ylb;Yaleba;Yaleba language;;;;;;;;
7737;yle;Yele;Yele language;;;;;;;;
7738;ylg;Yelogu;Yelogu language;;;;;;;;
7739;yli;Angguruk Yali;Angguruk Yali language;;ngf;Trans-New Guinea;;;;;Northern Yali;
7740;yll;Yil;Yil language;;qfa-tor;Torricelli;;;;Latn;;
7741;ylm;Limi;Limi language;;tbq-lol;Loloish;;;;;;
7742;yln;Langnian Buyang;Langnian Buyang language;;;;;;;;
7743;ylo;Naluo Yi;Naluo Yi language;;tbq-lol;Loloish;;;;;;
7744;ylr;Yalarnnga;Yalarnnga language;;;;;;Latn;;
7745;ylu;Aribwaung;Aribwaung language;;poz-ocw;Western Oceanic;;;;Latn;Yalu,Aribwaungg,Jaloc;
7746;yly;Nyâlayu;Nyâlayu language;;poz-cln;New Caledonian;;;;Latn;;
7747;ymb;Yambes;Yambes language;;qfa-tor;Torricelli;;;;Latn;;
7748;ymc;Southern Muji;Southern Muji language;;tbq-lol;Loloish;;;;;;
7749;ymd;Muda;Muda language;;tbq-lol;Loloish;;;;;;
7750;yme;Yameo;Yameo language;;;;;;;;
7751;ymg;Yamongeri;Yamongeri language;;bnt;Bantu;;;;Latn;;
7752;ymh;Mili;Mili language;;tbq-lol;Loloish;;;;;;
7753;ymi;Moji;Moji language;;tbq-lol;Loloish;;;;;;
7754;ymk;Makwe;Makwe language;;;;;;;;
7755;yml;Iamalele;Iamalele language;;poz-ocw;Western Oceanic;;;;Latn;;
7756;ymm;Maay;Maay language;;cus;Cushitic;;;;Latn;;
7757;ymn;Sunum;Sunum language;;poz-ocw;Western Oceanic;;;;Latn;Yamna;
7758;ymo;Yangum Mon;Yangum Mon language;;qfa-tor;Torricelli;;;;Latn;;
7759;ymp;Yamap;Yamap language;;poz-ocw;Western Oceanic;;;;Latn;;
7760;ymq;Qila Muji;Qila Muji language;;tbq-lol;Loloish;;;;;;
7761;ymr;Malasar;Malasar language;;dra;Dravidian;;;;;;
7762;yms;Mysian;Mysian language;;ine;Indo-European;;;;;;
7763;ymx;Northern Muji;Northern Muji language;;tbq-lol;Loloish;;;;;;
7764;ymz;Muzi;Muzi language;;tbq-lol;Loloish;;;;;;
7765;yna;Aluo;Aluo language;;tbq-lol;Loloish;;;;;;
7766;ynd;Yandruwandha;Yandruwandha language;;aus-kar;Karnic;;;;Latn;;
7767;yne;Lang'e;Lang'e language;;;;;;;;
7768;yng;Yango;Yango language;;nic-ubg;Ubangian;;;;Latn;;
7769;ynk;Naukanski;Naukanski language;;ypk;Yupik;;;;Cyrl,Latn;Naukan Yupik,Naukanski Yupik,Naukan;
7770;ynl;Yangulam;Yangulam language;;;;;;;;
7771;ynn;Yana;Yana language;;qfa-iso;isolate;;;;;;
7772;yno;Yong;Yong language;;;;;;;;
7773;yns;Yansi;Yansi language;;;;;;;;
7774;ynu;Yahuna;Yahuna language;;;;;;;Yauna,Yajuna;
7775;yo;Yoruba;Yoruba language;;alv-von;Volta-Niger;;;;Latn;;
7776;yob;Yoba;Yoba language;;poz-ocw;Western Oceanic;;;;Latn;;
7777;yog;Yogad;Yogad language;;phi;Philippine;;;;;;
7778;yoi;Yonaguni;Yonaguni language;;jpx-ryu;Ryukyuan;;;;Jpan;;
7779;yol;Yola;Yola language;;gmw;West Germanic;;;;Latn;;
7780;yom;Yombe;Yombe language;;bnt;Bantu;;;;Latn;;
7781;yon;Yongkom;Yongkom language;;;;;;;;
7782;yox;Yoron;Yoron language;;jpx-ryu;Ryukyuan;;;;Jpan;;
7783;yoy;Yoy;Yoy language;;;;;;;;
7784;ypa;Phala;Phala language;;tbq-lol;Loloish;;;;;;
7785;ypb;Labo Phowa;Labo Phowa language;;tbq-lol;Loloish;;;;;;
7786;ypg;Phola;Phola language;;tbq-lol;Loloish;;;;;;
7787;yph;Phupha;Phupha language;;tbq-lol;Loloish;;;;;;
7788;ypk-pro;Proto-Yupik;Proto-Yupik language;reconstructed;ypk;Yupik;;;exceptional;Latinx;;
7789;ypm;Phuma;Phuma language;;tbq-lol;Loloish;;;;;;
7790;ypn;Ani Phowa;Ani Phowa language;;tbq-lol;Loloish;;;;;;
7791;ypo;Alo Phola;Alo Phola language;;tbq-lol;Loloish;;;;;;
7792;ypp;Phupa;Phupa language;;tbq-lol;Loloish;;;;;;
7793;ypz;Phuza;Phuza language;;tbq-lol;Loloish;;;;;;
7794;yra;Yerakai;Yerakai language;;;;;;;;
7795;yrb;Yareba;Yareba language;;;;;;;;
7796;yre;Yaouré;Yaouré language;;;;;;;;
7797;yri;Yarí;Yarí language;;;;;;;;
7798;yrk;Tundra Nenets;Tundra Nenets language;;syd;Samoyedic;;;;Cyrl;Nenets,Yurak;
7799;yrl;Nhengatu;Nhengatu language;;tup-gua;Tupi-Guarani;;;;;Nheengatu,Nyengatú,Língua Geral,Geral,Yeral;
7800;yrn;Yerong;Yerong language;;;;;;;;
7801;yro;Yaroamë;Yaroamë language;;sai-ynm;Yanomami;;;;Latn;Jawari,Jauari,Yawari,Joari,Yoari;
7802;yrs;Yarsun;Yarsun language;;poz-ocw;Western Oceanic;;;;Latn;;
7803;yrw;Yarawata;Yarawata language;;;;;;;;
7804;yry;Yarluyandi;Yarluyandi language;;;;;;;;
7805;ysc;Jassic;Jassic language;;ira-eas;Eastern Iranian;;;;Latn;Yassic;
7806;ysd;Samatao;Samatao language;;tbq-lol;Loloish;;;;;Samu,Eastern Samadu;
7807;ysg;Sonaga;Sonaga language;;tbq-lol;Loloish;;;;;;
7808;ysl;Yugoslavian Sign Language;Yugoslavian Sign Language;;sgn;sign;;;;;;
7809;ysn;Sani;Sani language;;tbq-lol;Loloish;;;;Yiii;;
7810;yso;Nisi;Nisi language;;;;;;;;
7811;ysp;Southern Lolopo;Southern Lolopo language;;tbq-lol;Loloish;;;;;;
7812;ysr;Sirenik;Sirenik language;;ypk;Yupik;;;;Cyrl;;
7813;yss;Yessan-Mayo;Yessan-Mayo language;;paa-spk;Sepik;;;;Latn;Yessan,Mayo;
7814;ysy;Sanie;Sanie language;;tbq-lol;Loloish;;;;;;
7815;yta;Talu;Talu language;;tbq-lol;Loloish;;;;;;
7816;ytl;Tanglang;Tanglang language;;tbq-lol;Loloish;;;;;Tholo;
7817;ytp;Thopho;Thopho language;;tbq-lol;Loloish;;;;;;
7818;ytw;Yout Wam;Yout Wam language;;ngf-fin;Finisterre;;;;Latn;;
7819;yty;Yatay;Yatay language;;;;;;;;
7820;yua;Yucatec Maya;Yucatec Maya language;;myn;Mayan;;;;Latn;;
7821;yub;Yugambal;Yugambal language;;;;;;;;
7822;yuc;Yuchi;Yuchi language;;;;;;;;
7823;yud;Judeo-Tripolitanian Arabic;Judeo-Tripolitanian Arabic language;;sem-arb;Arabic;;;;Hebr;;
7824;yue;Cantonese;Cantonese language;;zhx;Sinitic;;;;Hani,Latn;Yue,Yüeh;
7825;yuf;Havasupai-Walapai-Yavapai;Havasupai-Walapai-Yavapai language;;nai-yuc;Yuman-Cochimí;;;;Latn;;
7826;yug;Yug;Yug language;;qfa-yen;Yeniseian;;;;;Yugh;
7827;yui;Yurutí;Yurutí language;;sai-tuc;Tucanoan;;;;Latn;;
7828;yuj;Karkar-Yuri;Karkar-Yuri language;;;;;;Latn;Karkar,Yuri;
7829;yuk;Yuki;Yuki language;;;;;;Latn;Huchnom;
7830;yul;Yulu;Yulu language;;;;;;;;
7831;yum;Yuma;Yuma language;;nai-yuc;Yuman-Cochimí;;;;Latn;Quechan,Kwtsaan;
7832;yun;Bena;Bena language;;;;;;;Binna,Buna,Ebina,Ebuna,Gbinna,Lala,Purra,Yangeru,Yongor,Yungur;
7833;yup;Yukpa;Yukpa language;;sai-car;Cariban;;;;Latn;;
7834;yuq;Yuqui;Yuqui language;;tup-gua;Tupi-Guarani;;;;Latn;Yúki;
7835;yur;Yurok;Yurok language;;aql;Algic;;;;Latn;;
7836;yut;Yopno;Yopno language;;ngf-fin;Finisterre;;;;Latn;;
7837;yuw;Finisterre Yau;Finisterre Yau language;;ngf-fin;Finisterre;;;;Latn;Yau;
7838;yux;Southern Yukaghir;Southern Yukaghir language;;qfa-yuk;Yukaghir;;;;Cyrl;;
7839;yuy;East Yugur;East Yugur language;;xgn;Mongolic;;;;;Shera Yugur;
7840;yuz;Yuracare;Yuracare language;;qfa-iso;isolate;;;;Latn;;
7841;yva;Yawa;Yawa language;;;;;;Latn;Yava;
7842;yvt;Yavitero;Yavitero language;;awd;Arawakan;;;;Latn;Yabitero,Paraene;
7843;ywa;Kalou;Kalou language;;paa-spk;Sepik;;;;Latn;;
7844;ywg;Yinhawangka;Yinhawangka language;;aus-nga;Ngayarda;;;;Latn;;
7845;ywl;Western Lalu;Western Lalu language;;tbq-lol;Loloish;;;;;;
7846;ywn;Yawanawa;Yawanawa language;;sai-pan;Panoan;;;;Latn;;
7847;ywq;Nasu;Nasu language;;tbq-lol;Loloish;;;;Plrd,Yiii;Wuding-Luquan Yi;
7848;ywr;Yawuru;Yawuru language;;aus-nyu;Nyulnyulan;;;;Latn;;
7849;ywt;Xishanba Lalo;Xishanba Lalo language;;tbq-lol;Loloish;;;;;;
7850;ywu;Wumeng Nasu;Wumeng Nasu language;;tbq-lol;Loloish;;;;;Wumeng Yi,Wusa Yi;
7851;yww;Yawarawarga;Yawarawarga language;;aus-kar;Karnic;;;;Latn;;
7852;yxa;Mayawali;Mayawali language;;aus-pam;Pama-Nyungan;;;;Latn;;
7853;yxg;Yagara;Yagara language;;aus-pam;Pama-Nyungan;;;;Latn;;
7854;yxl;Yarli;Yarli language;;aus-pam;Pama-Nyungan;;;;Latn;Yardliyawarra,Wadikali,Malyangapa;
7855;yxm;Yinwum;Yinwum language;;aus-pam;Pama-Nyungan;;;;Latn;;
7856;yxu;Yuyu;Yuyu language;;aus-pam;Pama-Nyungan;;;;Latn;;
7857;yxy;Yabula Yabula;Yabula Yabula language;;aus-pam;Pama-Nyungan;;;;Latn;Yabula-Yabula,Jabulajabula;
7858;yyu;Torricelli Yau;Torricelli Yau language;;qfa-tor;Torricelli;;;;Latn;Yau;
7859;yyz;Ayizi;Ayizi language;;tbq-lol;Loloish;;;;;;
7860;yzg;E'ma Buyang;E'ma Buyang language;;;;;;;;
7861;yzk;Zokhuo;Zokhuo language;;tbq-lol;Loloish;;;;;;
7862;za;Zhuang;Zhuang language;;tai;Tai;;;;Latn,Hani;Standard Zhuang;
